ID,Description,Must flag
VFG041768gbWP004524338,(BPS_RS26385) type III secretion protein HrpB2 [TTS1 (VF0702) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243],FALSE
VFG041769gbWP004524339,(BPS_RS26390) HrpB1 family type III secretion system apparatus protein [TTS1 (VF0702) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243],FALSE
VFG041776gbWP004551824,(sctL) type III secretion system stator protein SctL [TTS1 (VF0702) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243],FALSE
VFG041777gbWP004557747,(BPS_RS26360) type III secretion protein HrpB7 [TTS1 (VF0702) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243],FALSE
VFG041780gbWP009934508,"(chbp) Type III secretion system secreted effector CHBP, cyclomodulin Cif homolg [Bsa T3SS secreted effectors (VF0710) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243]",FALSE
VFG042964gbWP004188293,(pilM) type IV pilus inner membrane platform protein PilM [Type IV pili (VF0431) - Adherence (VFC0001)] [Burkholderia pseudomallei K96243],FALSE
VFG042965gbWP004188396,(pilP) type IV pilus biogenesis protein PilP [Type IV pili (VF0431) - Adherence (VFC0001)] [Burkholderia pseudomallei K96243],FALSE
VFG042966gbWP004536546,(pilL) type IV pilus biosynthesis protein PilL [Type IV pili (VF0431) - Adherence (VFC0001)] [Burkholderia pseudomallei K96243],FALSE
VFG002277gbWP011009663,(nagH) hyaluronidase [Mu-toxin (VF0389) - Exoenzyme (VFC0251)] [Clostridium perfringens str. 13],TRUE
VFG002281gbWP003468301,(nagL) hyaluronidase [Mu-toxin (VF0389) - Exoenzyme (VFC0251)] [Clostridium perfringens str. 13],TRUE
VFG002283gbWP011009995,(nanI) exo-alpha-sialidase [Sialidase (VF0391) - Exoenzyme (VFC0251)] [Clostridium perfringens str. 13],FALSE
VFG002284gbWP011009886,(nanJ) exo-alpha-sialidase [Sialidase (VF0391) - Exoenzyme (VFC0251)] [Clostridium perfringens str. 13],TRUE
VFG002285gbWP011590492,(nanH) sialidase [Sialidase (VF0391) - Exoenzyme (VFC0251)] [Clostridium perfringens ATCC 13124],FALSE
VFG002286gbWP003470007,(cpe) enterotoxin Cpe [CPE (VF0383) - Exotoxin (VFC0235)] [Clostridium perfringens SM101],FALSE
VFG012088gbWP011861686,(slpA) cell surface protein (S-layer precursor protein) [SlpA (VF0589) - Biofilm (VFC0271)] [Clostridium difficile 630],FALSE
VFG012089gbWP011861682,(cwp66) cell wall-binding protein Cwp66 [Cwp66 (VF0591) - Adherence (VFC0001)] [Clostridium difficile 630],FALSE
VFG012092gbWP011098807,(cwp66) cell wall-binding protein Cwp66 [Cwp66 (VF0591) - Adherence (VFC0001)] [Clostridium tetani E88],FALSE
VFG012093gbWP011098810,(cwp66) cell wall-binding protein Cwp66 [Cwp66 (VF0591) - Adherence (VFC0001)] [Clostridium tetani E88],FALSE
VFG012094gbWP035125490,(cwp66) cell wall-binding protein Cwp66 [Cwp66 (VF0591) - Adherence (VFC0001)] [Clostridium tetani E88],FALSE
VFG012096gbWP011722916,(groEL) chaperonin GroEL [GroEL (VF0594) - Adherence (VFC0001)] [Clostridium novyi NT],FALSE
VFG012113gbWP003520265,(fbpA/fbp68) fibronectin-binding protein FbpA [FbpA/Fbp68 (VF0595) - Adherence (VFC0001)] [Clostridium thermocellum ATCC 27405],FALSE
VFG012114gbWP004454925,(cdtA) CdtA [CDT (VF0385) - Exotoxin (VFC0235)] [Clostridium difficile 630],FALSE
VFG012122gbWP010968250,(cpb2) beta2-toxin [Beta2-toxin (VF0417) - Exotoxin (VFC0235)] [Clostridium perfringens str. 13],FALSE
VFG012154gbWP011590397,(cloSI) alpha-clostripain [Alpha-clostripain (VF0390) - Exoenzyme (VFC0251)] [Clostridium perfringens ATCC 13124],FALSE
VFG012197gbWP011592435,(virR) LytTR family DNA-binding domain-containing protein [VirR/VirS two component system (VF0729) - Regulation (VFC0301)] [Clostridium perfringens SM101],FALSE
VFG042831gbWP011010635,(CPE_RS09465) type II secretion system F family protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042832gbWP011010636,(CPE_RS09470) GspE/PulE family protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],TRUE
VFG042833gbWP011010855,(CPE_RS11815) hypothetical protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042834gbWP003454175,(CPE_RS11820) prepilin-type N-terminal cleavage/methylation domain-containing protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042835gbWP003462275,(CPE_RS11825) type II secretion system GspH family protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042836gbWP011010856,(CPE_RS11830) prepilin-type N-terminal cleavage/methylation domain-containing protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042837gbWP011010857,(CPE_RS11835) hypothetical protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042838gbWP011010858,(CPE_RS11840) PilN domain-containing protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042839gbWP011010859,(pilM) pilus assembly protein PilM [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042840gbWP011010860,(CPE_RS11850) prepilin-type N-terminal cleavage/methylation domain-containing protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042843gbWP003462279,(CPE_RS11865) A24 family peptidase [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG042844gbWP011010863,(CPE_RS11870) type II secretion system GspH family protein [Type IV pili (VF0731) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG043276gbWP011860680,(CD630_RS01665) FliM/FliN family flagellar motor C-terminal domain-containing protein [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043278gbWP011860682,(CD630_RS01675) flagellar protein FlgN [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043279gbWP011860683,(flgK) flagellar hook-associated protein FlgK [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043280gbWP011860684,(flgL) flagellar hook-associated protein FlgL [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043281gbWP011860685,(CD630_RS01690) flagellar assembly protein FliW [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043283gbWP016729241,(fliS) flagellar export chaperone FliS [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043284gbWP011860688,(fliD) flagellar filament capping protein FliD [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043285gbWP011860690,(fliC) flagellin FliC [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],TRUE
VFG043286gbWP011860691,(CD630_RS01725) glycosyltransferase [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043287gbWP003425253,(CD630_RS01730) HAD-IB family phosphatase [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043288gbWP011860693,(CD630_RS01735) NTP transferase domain-containing protein [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043290gbWP016729245,(CD630_RS01745) CDP-glycerol--glycerophosphate glycerophosphotransferase [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043291gbWP011860696,(flgB) flagellar basal body rod protein FlgB [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043293gbWP011860697,(fliE) flagellar hook-basal body complex protein FliE [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043296gbWP022621474,(CD630_RS01775) flagellar assembly protein FliH [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043298gbWP003435998,(fliJ) flagellar export protein FliJ [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043299gbWP011860702,(CD630_RS01790) flagellar hook-length control protein FliK [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043300gbWP011860703,(CD630_RS01795) flagellar basal body rod modification protein FlgD [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043302gbWP003425222,(CD630_RS01805) flagellar FlbD family protein [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043304gbWP003435983,(CD630_RS01815) OmpA family protein [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043305gbWP003435981,(CD630_RS01820) flagellar basal body-associated FliL family protein [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043306gbWP011860705,(CD630_RS01825) flagellar biosynthesis protein FliZ [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043309gbWP011860706,(CD630_RS01840) fused FliR family export protein/FlhB family type III secretion system protein [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043311gbWP011860708,(flhF) flagellar biosynthesis protein FlhF [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043316gbWP011860712,(CD630_RS01880) FliM/FliN family flagellar motor switch protein [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043317gbWP003425190,(CD630_RS01885) FliM/FliN family flagellar motor switch protein [Peritrichous flagella (VF0732) - Motility (VFC0204)] [Clostridium difficile 630],FALSE
VFG043440gbWP011010006,(CPE_RS04085) elongation factor G-binding protein [FbpA/Fbp68 (VF0595) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG043659gbCAA66612,(sbs) Sb component [Iota-toxin (VF0381) - Exotoxin (VFC0235)] [Clostridium spiroforme str. CS246],FALSE
VFG043660gbAAB67304,(cdtA) ADP-ribosyltransferase enzymatic component [CDT (VF0385) - Exotoxin (VFC0235)] [Clostridium difficile CD196],FALSE
VFG043913gbCAA67841,(cbm72) cbm72 mosquitocidal toxin [Cry17Aa (VF0734) - Exotoxin (VFC0235)] [Clostridium bifermentans subspecies malaysia str. CH18],FALSE
VFG044001gbWP003411432,(CBY_RS16265) thiol-activated cytolysin family protein [Theta-toxin/PFO (VF0382) - Exotoxin (VFC0235)] [Clostridium butyricum 5521],TRUE
VFG044020gbACF93710,(ACF93710) delta toxin [-toxin (VF0735) - Exotoxin (VFC0235)] [Clostridium perfringens str. NCTC8131],TRUE
VFG044024gbACA60977,(ACA60977) alpha-toxin [Alpha-toxin (septicum) (VF0416) - Exotoxin (VFC0235)] [Clostridium septicum str. NH2],FALSE
VFG044025gbWP012669495,(C2II) C2 toxin (component-II) [C2 toxin (VF0384) - Exotoxin (VFC0235)] [Clostridium botulinum C str. 203U28],FALSE
VFG050211gbWP010968279,(cna) collagen adhesin [Cna (VF0730) - Adherence (VFC0001)] [Clostridium perfringens str. 13],FALSE
VFG050212gbWP011861707,(CD2831) SrtB-anchored collagen-binding adhesin [CD2831 (VF0598) - Adherence (VFC0001)] [Clostridium difficile 630],FALSE
VFG050213gbWP011861889,(CD3246) Cys-Gln thioester bond-forming surface protein [CD3246 (VF0599) - Adherence (VFC0001)] [Clostridium difficile 630],FALSE
VFG050214gbWP011860844,(cwpV) hemagglutinin/adhesin [CwpV (VF0596) - Adherence (VFC0001)] [Clostridium difficile 630],FALSE
VFG050215gbWP011861680,(cwp84) cell wall-binding cysteine protease Cwp84 [Cwp84 (VF0590) - Adherence (VFC0001)] [Clostridium difficile 630],FALSE
VFG050216gbWP011861847,(cbpA) collagen-binding adhesin CbpA [CbpA (VF0592) - Adherence (VFC0001)] [Clostridium difficile 630],FALSE
VFG050217gbWP011860976,(CD0873) ABC transporter substrate-binding protein [CD0873 (VF0593) - Adherence (VFC0001)] [Clostridium difficile 630],FALSE
VFG050218gbWP011861706,(zmp1) zinc metalloprotease Zmp1 [Zmp1 (VF0600) - Exoenzyme (VFC0251)] [Clostridium difficile 630],FALSE
VFG039092gbWP032138499,(icmF) Type IVB secretion system protein IcmF [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212],FALSE
VFG039094gbWP043880954,(icmF) Type IVB secretion system protein IcmF [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii Dugway 5J108-111],FALSE
VFG039095gbWP043881105,(icmF) Type IVB secretion system protein IcmF [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 331],FALSE
VFG039097gbWP012570380,(icmH/dotU) Type IVB secretion system protein IcmH [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212],FALSE
VFG039114gbWP011996546,(icmD/dotP) Type IVB secretion system protein IcmD [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii Dugway 5J108-111],FALSE
VFG039118gbWP005769612,(icmC/dotE) Type IVB secretion system protein IcmC [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuK_Q154],FALSE
VFG039126gbNP820608,"(icmG/dotF) Type IVB secretion system protein IcmG/DotF, inner membrane protein of core-transmembrane complex [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 493]",FALSE
VFG039130gbWP080512997,"(icmE/dotG) Type IVB secretion system protein IcmE/DotG, inner membrane protein of core-transmembrane complex [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 331]",FALSE
VFG039132gbWP012569740,"(icmK/dotH) Type IVB secretion system protein IcmK/DotH, outer membrane protein of core-transmembrane complex [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]",FALSE
VFG039152gbWP012569739,"(icmO/dotL) Type IVB secretion system protein IcmO/DotL,an inner membrane ATPase of the type IV coupling protein complex [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]",FALSE
VFG039162gbWP012569738,"(icmQ) Type IVB secretion system protein IcmQ, cytoplasmic protein [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]",FALSE
VFG039171gbYP002333017,(coxigA/icmR) Type IVB secretion system protein IcmR [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 493],FALSE
VFG039176gbNP820623,(icmT) Type IVB secretion system protein IcmT [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 493],FALSE
VFG039177gbWP012569736,"(icmS) Type IVB secretion system protein IcmS, adaptor protein [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]",FALSE
VFG039187gbWP012569735,"(dotC) Type IVB secretion system protein DotC, outer membrane lipoprotein of core-transmembrane complex [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]",FALSE
VFG039205gbWP040939799,(icmV) Type IVB secretion system protein IcmV [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 331],FALSE
VFG039211gbNP820632,"(icmW) Type IVB secretion system protein IcmW, adaptor protein [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 493]",FALSE
VFG039212gbWP011996534,(icmX) Type IVB secretion system protein IcmX [Dot/Icm T4SS (VF0503) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212],FALSE
VFG039220gbWP012220886,(COXBURSA331_RS10810) Coxiella Dot/Icm type IVB secretion system translocated effector [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 331],FALSE
VFG039222gbWP012569692,"(cetCb1) Coxiella Dot/Icm type IVB secretion system translocated effector, Coxiella vacuolar protein B [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]",FALSE
VFG039227gbWP012570500,"(cirA/coxCC1) Coxiella Dot/Icm type IVB secretion system translocated effector CirA, stimulating the GTPase Activity of RhoA [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]",FALSE
VFG039234gbWP011997386,"(cem1) Coxiella Dot/Icm type IVB secretion system translocated effector, DnaJ domain-containing protein [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii Dugway 5J108-111]",FALSE
VFG039239gbWP012220077,"(ankA) Coxiella Dot/Icm type IVB secretion system translocated effector, ankyrin repeat-containing protein [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 331]",FALSE
VFG039245gbNP819130,"(mceA) Coxiella Dot/Icm type IVB secretion system translocated effector, mitochondrial Coxiella effector protein A [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 493]",FALSE
VFG039249gbWP040939485,(COXBURSA331_RS00990*) Coxiella Dot/Icm type IVB secretion system translocated effector [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 331],FALSE
VFG039255gbNP819163,(CBU_0113) Coxiella Dot/Icm type IVB secretion system translocated effector [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 493],FALSE
VFG039256gbWP012570464,(coxCC2) Coxiella Dot/Icm type IVB secretion system translocated effector [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212],FALSE
VFG039257gbWP005769464,(coxCC2) Coxiella Dot/Icm type IVB secretion system translocated effector [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii Dugway 5J108-111],FALSE
VFG039260gbWP005769508,"(ankB) Coxiella Dot/Icm type IVB secretion system translocated effector, ankyrin repeat-containing protein [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuK_Q154]",FALSE
VFG039262gbWP012220107,"(ankB) Coxiella Dot/Icm type IVB secretion system translocated effector, ankyrin repeat-containing protein [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii RSA 331]",FALSE
